thisRow.t,notes,folder,feature,morph_level,response_key,rt,participant,session,date,expName,psychopyVersion,frameRate,
,,app,19,79,right,1.0436254000005647,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,79,right,0.5669307999996818,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,19,left,0.2681695999999647,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,49,left,0.6512414999997418,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,99,right,0.5777580000003582,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,99,right,0.5909324000003835,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,79,right,0.9998162000001685,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,39,left,0.25878740000007383,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,99,right,0.53005260000009,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,59,right,0.8224753000004057,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,19,left,0.26441049999993993,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,69,right,0.4695561999997153,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,19,left,0.19945019999977376,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,69,right,0.26065209999978833,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,69,right,0.2486188000002585,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,9,left,0.20689820000006875,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,59,right,0.720429800000602,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,89,right,0.19532650000019203,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,59,right,0.17742199999975128,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,29,left,0.17846869999993942,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,29,left,0.10195270000076562,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,39,left,0.13665930000024673,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,69,right,0.22793999999976222,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,69,right,0.14389070000015636,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,49,right,0.4364921000005779,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,69,right,0.439530200000263,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,59,right,0.14595970000027592,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,19,left,0.1425797000001694,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,19,left,0.5694484000005104,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,49,right,0.4606008999999176,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,59,right,0.26209019999987504,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,19,left,0.13862719999997353,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,49,left,0.13086420000036014,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,49,right,0.08172110000032262,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,29,left,0.42525990000012825,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,39,left,0.1769358999999895,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,89,right,0.0960891000004267,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,29,left,0.10249490000023798,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,59,right,0.575499800000216,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,89,right,0.8628678999994008,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,9,left,0.9301463000001604,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,79,right,0.5923930999997538,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,29,left,0.2474923999998282,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,99,right,0.11224709999987681,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,39,left,0.19962399999985792,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,59,right,0.004371300000457268,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,29,left,0.2839567999999417,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,49,right,0.22386939999978495,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,99,right,0.47833669999999984,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,29,left,0.1259517999997115,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,49,left,0.2849077999999281,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,69,left,1.0940727999995943,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,29,left,0.24226010000074893,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,69,right,0.6305395999997927,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,89,right,0.15392100000008213,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
