thisRow.t,notes,folder,feature,morph_level,response_key,rt,participant,session,date,expName,psychopyVersion,frameRate,
,,app,9,49,right,0.9746006000000307,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,9,left,0.2605880999999499,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,9,left,0.21856730000035896,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,9,left,0.17841999999973268,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,79,right,0.120419899999888,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,79,right,1.0016467000000375,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,9,left,0.4864015000002837,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,19,left,0.22124129999974684,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,39,left,0.27019609999979366,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,89,right,0.17118459999983315,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,99,right,0.18995970000014495,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,69,right,0.2355504000001929,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,99,right,0.28287120000004506,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,49,right,0.359114899999895,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,59,right,0.2532933999996203,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,69,right,0.25573670000039783,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,9,left,0.23563740000008693,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,19,left,0.22729460000027757,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,79,right,0.1912821000000804,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,69,right,0.12417340000001786,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,19,left,0.47225509999998394,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,99,right,0.23094859999991968,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,99,right,0.20585780000010345,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,49,left,0.30080260000022463,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
