thisRow.t,notes,folder,feature,morph_level,response_key,rt,participant,session,date,expName,psychopyVersion,frameRate,
,,app,9,69,right,0.523319700000684,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,79,right,0.4295734999996057,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,99,right,0.6951656000001094,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,9,left,0.900454799999352,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,19,left,0.7359602000005907,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,29,left,0.985714100000223,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,69,right,0.5293674000004103,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,69,right,1.5847726000001785,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,39,left,2.8631027999999787,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,49,right,0.8995012000004863,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,59,right,0.6767718999999488,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,79,right,0.48422149999987596,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,9,left,0.9177998000004663,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,29,left,0.5283764000005249,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,69,right,0.751462399999582,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,99,right,0.41984229999980016,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,29,left,0.49288889999934327,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,89,right,0.7382903999996415,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,59,right,0.5472539000002143,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,89,right,0.5614039000001867,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,29,left,0.7274739000004047,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,79,right,0.4383209999996325,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,19,left,0.5417367999998532,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,39,left,0.529258700000355,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,99,right,0.4089397000007011,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,59,right,1.2278339999993477,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,79,right,0.39700919999995676,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,49,right,1.099318200000198,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,9,left,0.5950152000004891,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,19,left,0.5515622000002622,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,19,left,0.8685767999995733,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,29,left,0.5817225999999209,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,9,left,0.7152598000002399,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,9,left,0.6496459999998478,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,79,right,0.5301474000007147,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,89,right,0.800144600000749,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,19,left,0.6331613000002108,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,39,right,1.0340152999997372,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,99,right,0.47818550000010873,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,19,right,3.423715799999627,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,19,left,0.5920722000000751,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,89,right,0.476810199999818,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,59,right,0.3938193999993018,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,19,left,1.0324422000003324,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,39,left,1.12304899999981,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,9,left,0.46441909999975906,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,39,left,0.42296650000025693,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,69,right,0.44626010000047245,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,59,right,0.46589920000042184,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,99,right,0.45258780000040133,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,59,right,0.3498586999994586,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,39,right,0.7503955999991376,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,89,right,0.37499920000027487,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,19,left,0.5437677999998414,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,49,right,1.0985991999996259,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,49,right,0.44216039999992063,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,49,right,0.46443099999942206,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,49,right,0.6355243999996674,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,99,right,0.3775274999998146,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,79,right,0.38485169999967184,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,69,right,0.26766630000020086,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,89,right,0.4040079999995214,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,49,right,1.3852935000004436,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,79,right,0.36830230000032316,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,9,59,right,0.5285020999999688,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,59,left,1.7954226000001654,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,79,right,1.152534800000467,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,59,left,0.707956600000216,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,99,right,0.5984575000002224,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,49,left,0.8201171999999133,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,29,left,0.5709767999996984,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,49,left,0.4314380000005258,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,39,left,0.4407806999997774,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,29,left,0.4594962999999552,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,29,left,0.5143538000002081,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,59,left,0.8014124999999694,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,89,right,0.8323949999994511,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,69,left,1.625409000000218,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,79,left,1.7800491999996666,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,69,left,0.6351175999998304,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,79,left,0.9301659000002473,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,99,right,0.6649467000006553,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,59,right,1.083536500000264,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,19,left,0.6258654000002934,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,99,right,0.6237830000000031,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,99,right,0.61289780000061,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,89,right,0.41451599999982136,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,69,right,0.5374083999995491,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,79,right,0.4542225999994116,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,89,right,0.7048843000002307,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,59,left,0.6672508999999991,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,99,right,0.5056993999996848,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,69,right,0.5741549000003943,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,39,left,0.5026238999998895,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,29,left,0.5436535999997432,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,79,right,0.6443017000001419,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,99,right,0.5661104000000705,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,29,left,0.3975477999993018,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,49,left,0.5426139000001058,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,9,left,0.46456490000036865,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,9,left,0.4845030000005863,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,69,left,0.985174399999778,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,49,left,0.5458330000001297,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,9,left,0.5496251000004122,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,9,left,0.4257586000003357,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,39,left,0.2776929999999993,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,69,right,0.713297700000112,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,49,left,0.6717154000007213,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,99,right,0.44822819999990315,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,39,left,0.38797210000029736,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,39,left,0.4114133999992191,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,79,right,1.5054853999999978,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,39,left,0.3518733999999313,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,79,right,0.4471160000002783,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,9,left,0.44532040000012785,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,19,left,0.436079800000698,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,9,left,0.3886968999995588,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,49,left,0.36425430000053893,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,49,left,0.3894316000005347,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,89,right,0.4829727999995157,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,29,left,0.3538611000003584,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,69,right,0.7712185000000318,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,59,left,0.8985295000002225,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,19,left,0.43544119999933173,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,9,left,0.5107160999996267,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,89,right,0.333829400000468,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,19,left,0.3160032999994655,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,39,left,0.3304967000003671,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,59,left,0.3767210000005434,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,59,left,0.5017938999999387,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,99,right,0.3242648999994344,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,39,left,0.3077631999994992,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,69,left,1.2920931999997265,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,69,left,0.5767682999994577,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,79,right,0.34320299999944837,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,9,left,0.5366075000001729,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,69,right,0.3585790999995879,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,19,left,0.3261880000000019,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,59,right,0.24938380000003235,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,39,left,0.2359784000000218,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,89,right,0.26766870000028575,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,49,left,0.23657230000026175,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,29,right,0.29186659999959375,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,29,left,0.15746609999951033,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,89,right,0.3113524000000325,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,19,left,0.14445590000013908,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,19,left,0.4437815999999657,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,9,left,0.23068309999962366,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,19,left,0.1592214000002059,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,99,right,0.46407340000041586,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,59,right,0.4129069000000527,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,79,right,0.5807858999996824,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,9,left,0.23888480000005075,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,19,left,0.15726119999999355,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,49,left,0.06971390000035171,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,89,right,0.3331540999997742,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,89,right,0.24806340000031923,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,49,left,0.08885650000047463,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,39,left,0.2710128999997323,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,89,right,0.062208299999838346,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,79,right,0.007242200000291632,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,29,left,0.21148339999945165,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,99,right,0.3314945000001899,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,19,left,0.06563209999967512,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,app,19,29,left,0.26166680000005726,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,39,left,2.153348400000141,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,39,left,0.742474200000288,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,59,left,1.1294815999999628,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,19,left,0.46064019999994343,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,79,right,0.5983723999997892,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,49,left,1.020038999999997,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,79,right,0.7459790000002613,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,49,left,1.053575599999931,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,89,right,0.5445540000000619,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,29,left,0.4277356000002328,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,69,left,0.642023600000357,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,9,left,0.5271824000001288,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,49,left,0.5871627999995326,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,69,right,0.904805999999553,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,99,right,0.40236390000063693,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,79,right,0.6876423999992767,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,19,left,0.4026174999999057,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,29,left,0.43327940000017406,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,59,left,0.816331199999695,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,99,right,0.30951699999968696,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,29,left,0.36915249999947264,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,59,left,0.9606535000002623,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,89,right,0.286904699999468,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,29,left,0.37476860000060697,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,19,left,0.9100291999993715,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,69,right,0.3434313000007023,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
,,sha,9,79,right,0.9589789000001474,Mohammad,001,2025-04-19_08h22.56.355,task1,2021.2.3,60.10399192670159,
